image,ctc_cer,attn_cer,ctc_cer_int8,attn_cer_int8,ctc_wer,attn_wer,ctc_wer_int8,attn_wer_int8,ctc_time,attn_time,ctc_time_int8,attn_time_int8
all_data/dataset/test/image_06355.jpg,0.011494252873563218,0.005747126436781609,0.011494252873563218,0.005747126436781609,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.038461538461538464,1.3169198036193848,1.1829934120178223,1.1275279521942139,1.3254673480987549
all_data/dataset/test/image_01669.jpg,0.10176991150442478,0.1592920353982301,0.10176991150442478,0.1592920353982301,0.2857142857142857,0.34285714285714286,0.2857142857142857,0.34285714285714286,1.3851025104522705,1.943497896194458,1.5176773071289062,1.6498603820800781
all_data/dataset/test/image_88537.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.546414852142334,1.7230072021484375,1.3252027034759521,1.6690635681152344
all_data/dataset/test/image_56906.jpg,0.020833333333333332,0.0,0.020833333333333332,0.0,0.13793103448275862,0.0,0.13793103448275862,0.0,1.4161179065704346,1.749204158782959,1.288520097732544,1.3943915367126465
all_data/dataset/test/image_01092.jpg,0.010869565217391304,0.005434782608695652,0.010869565217391304,0.005434782608695652,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,1.1913185119628906,2.055979013442993,1.2314894199371338,1.6865513324737549
all_data/dataset/test/image_56815.jpg,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.375507116317749,1.3495769500732422,1.1903972625732422,1.2543213367462158
all_data/dataset/test/image_34337.jpg,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.1,0.1,0.1,0.1,1.798335313796997,1.844597578048706,1.3585612773895264,1.901315450668335
all_data/dataset/test/image_17504.jpg,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.1,0.1,0.1,0.1,1.8200063705444336,2.2300832271575928,1.3729281425476074,1.2459914684295654
all_data/dataset/test/image_09487.jpg,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,1.131575345993042,1.2924082279205322,1.2915310859680176,1.2754154205322266
all_data/dataset/test/image_16353.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2638425827026367,1.495553731918335,1.3809680938720703,1.97499680519104
all_data/dataset/test/image_39012.jpg,0.005154639175257732,0.005154639175257732,0.005154639175257732,0.005154639175257732,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.7977235317230225,0.8931703567504883,0.9486923217773438,0.9480855464935303
all_data/dataset/test/image_87876.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207645893096924,1.100417137145996,0.8796279430389404,0.9393622875213623
all_data/dataset/test/image_67532.jpg,0.2928870292887029,0.2594142259414226,0.29707112970711297,0.26359832635983266,0.8571428571428571,0.5428571428571428,0.8571428571428571,0.5714285714285714,0.9398510456085205,1.029404878616333,0.736304759979248,0.9456303119659424
all_data/dataset/test/image_85479.jpg,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.7703914642333984,0.9301555156707764,0.796215295791626,0.8727314472198486
all_data/dataset/test/image_57773.jpg,0.0319634703196347,0.136986301369863,0.0273972602739726,0.1415525114155251,0.14285714285714285,0.2857142857142857,0.11428571428571428,0.2857142857142857,0.8248958587646484,0.9065096378326416,0.8391726016998291,0.8241188526153564
all_data/dataset/test/image_31065.jpg,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.8030781745910645,0.9619579315185547,0.8545684814453125,0.9713876247406006
all_data/dataset/test/image_51310.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857894897460938,0.9135782718658447,0.9083156585693359,0.9952974319458008
all_data/dataset/test/image_64894.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7526507377624512,0.8900907039642334,0.8172791004180908,0.855191707611084
all_data/dataset/test/image_36293.jpg,0.017543859649122806,0.05263157894736842,0.017543859649122806,0.05263157894736842,0.16666666666666666,0.5,0.16666666666666666,0.5,0.774573802947998,0.9084513187408447,0.7645795345306396,0.9305346012115479
all_data/dataset/test/image_98882.jpg,0.08974358974358974,0.0641025641025641,0.08974358974358974,0.0641025641025641,0.36666666666666664,0.16666666666666666,0.36666666666666664,0.16666666666666666,0.7604203224182129,0.9295084476470947,0.7705683708190918,0.8863720893859863
all_data/dataset/test/image_10218.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7638163566589355,0.9630136489868164,0.7940170764923096,0.9179141521453857
all_data/dataset/test/image_21471.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7683610916137695,0.9103612899780273,0.7710702419281006,0.9395136833190918
all_data/dataset/test/image_09341.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799004077911377,0.9422144889831543,0.8054487705230713,0.8896260261535645
all_data/dataset/test/image_97844.jpg,0.051643192488262914,0.08450704225352113,0.051643192488262914,0.08450704225352113,0.22857142857142856,0.2,0.22857142857142856,0.2,0.7606358528137207,0.8674752712249756,0.754568338394165,0.8856689929962158
all_data/dataset/test/image_79977.jpg,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.2,0.2,0.2,0.2,0.8541383743286133,0.904618501663208,0.7541964054107666,0.867739200592041
all_data/dataset/test/image_31087.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416423797607422,0.9106094837188721,0.7751913070678711,0.9547512531280518
all_data/dataset/test/image_10266.jpg,0.0,0.0392156862745098,0.0,0.0392156862745098,0.0,0.3333333333333333,0.0,0.3333333333333333,0.8015923500061035,0.9039943218231201,0.8544728755950928,0.8650519847869873
all_data/dataset/test/image_55939.jpg,0.012987012987012988,0.0,0.012987012987012988,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.7933621406555176,0.8960213661193848,0.8479514122009277,0.801994800567627
all_data/dataset/test/image_36688.jpg,0.03428571428571429,0.017142857142857144,0.02857142857142857,0.017142857142857144,0.16666666666666666,0.125,0.125,0.125,0.7981491088867188,0.8659868240356445,0.8102304935455322,0.8957679271697998
all_data/dataset/test/image_58236.jpg,0.8744939271255061,0.9919028340080972,0.8785425101214575,0.9878542510121457,1.0,1.0,1.0,1.0,0.8156960010528564,0.9183230400085449,0.7885491847991943,0.8294095993041992
