image,ctc_cer,attn_cer,easy_cer,ctc_wer,attn_wer,easy_wer,ctc_time,attn_time,easy_time
all_data/dataset/test/image_86051.jpg,0.0,0.04878048780487805,0.024390243902439025,0.0,0.5,0.25,0.29282665252685547,0.6488769054412842,1.5292963981628418
all_data/dataset/test/image_72494.jpg,0.025423728813559324,0.18220338983050846,0.288135593220339,0.11428571428571428,0.34285714285714286,0.7142857142857143,0.30139613151550293,0.5809409618377686,4.340044736862183
all_data/dataset/test/image_22096.jpg,0.4007936507936508,0.4603174603174603,0.9444444444444444,0.8571428571428571,0.8,1.0,0.28716421127319336,0.5473086833953857,3.616581916809082
all_data/dataset/test/image_07896.jpg,0.0055248618784530384,0.016574585635359115,0.569060773480663,0.02857142857142857,0.05714285714285714,0.6857142857142857,0.29730725288391113,0.5941901206970215,4.666145324707031
all_data/dataset/test/image_97234.jpg,0.0,0.0,0.037037037037037035,0.0,0.0,0.125,0.2936818599700928,0.6213686466217041,2.12048602104187
all_data/dataset/test/image_11468.jpg,0.01098901098901099,0.027472527472527472,0.03296703296703297,0.06451612903225806,0.12903225806451613,0.16129032258064516,0.27721357345581055,0.6158044338226318,3.6028010845184326
all_data/dataset/test/image_44580.jpg,0.06880733944954129,0.0963302752293578,0.4036697247706422,0.37142857142857144,0.14285714285714285,0.5142857142857142,0.34102749824523926,0.6474475860595703,3.5110011100769043
all_data/dataset/test/image_11531.jpg,0.006896551724137931,0.027586206896551724,0.034482758620689655,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.35587310791015625,0.6472866535186768,3.5692315101623535
all_data/dataset/test/image_76503.jpg,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.262347936630249,0.6307873725891113,1.9527037143707275
all_data/dataset/test/image_75884.jpg,0.16877637130801687,0.20253164556962025,0.25738396624472576,0.6176470588235294,0.38235294117647056,0.8235294117647058,0.28540635108947754,0.594264030456543,9.77687382698059
all_data/dataset/test/image_15468.jpg,0.014285714285714285,0.0,0.7571428571428571,0.08333333333333333,0.0,0.6666666666666666,0.2640206813812256,0.6104373931884766,2.756155252456665
all_data/dataset/test/image_84966.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.3288400173187256,0.5823955535888672,1.2976374626159668
all_data/dataset/test/image_56611.jpg,0.010526315789473684,0.015789473684210527,0.11052631578947368,0.05714285714285714,0.08571428571428572,0.3142857142857143,0.29409146308898926,0.593698263168335,4.816346883773804
all_data/dataset/test/image_85489.jpg,0.0,0.0,0.022988505747126436,0.0,0.0,0.21428571428571427,0.28856372833251953,0.6194658279418945,2.5812203884124756
all_data/dataset/test/image_23997.jpg,0.021505376344086023,0.021505376344086023,0.12903225806451613,0.11764705882352941,0.11764705882352941,0.47058823529411764,0.4108121395111084,0.6513311862945557,3.866847276687622
all_data/dataset/test/image_79107.jpg,0.04,0.04,0.04,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.26888298988342285,0.5788824558258057,1.6691772937774658
all_data/dataset/test/image_05455.jpg,0.0,0.017964071856287425,0.0658682634730539,0.0,0.041666666666666664,0.2916666666666667,0.28052687644958496,0.6101622581481934,3.678734540939331
all_data/dataset/test/image_08078.jpg,0.0,0.0,0.07142857142857142,0.0,0.0,0.3333333333333333,0.27309536933898926,0.7367038726806641,1.4631459712982178
all_data/dataset/test/image_31204.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.3458726406097412,0.6119973659515381,1.7867817878723145
all_data/dataset/test/image_56098.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.28637146949768066,0.5796277523040771,1.259641408920288
all_data/dataset/test/image_63850.jpg,0.0,0.0,0.06896551724137931,0.0,0.0,0.2222222222222222,0.28469300270080566,0.5589919090270996,2.083216667175293
all_data/dataset/test/image_54475.jpg,0.0,0.0,0.15846994535519127,0.0,0.0,0.11538461538461539,0.28823137283325195,0.6130144596099854,3.0567057132720947
all_data/dataset/test/image_62636.jpg,0.06854838709677419,0.23790322580645162,0.21370967741935484,0.4,0.4,0.6857142857142857,0.2889280319213867,0.5666992664337158,5.326393127441406
all_data/dataset/test/image_59080.jpg,0.37089201877934275,0.2676056338028169,0.7934272300469484,0.9090909090909091,0.696969696969697,0.9696969696969697,0.2908914089202881,0.5678040981292725,8.703014135360718
all_data/dataset/test/image_98305.jpg,0.02403846153846154,0.1346153846153846,0.3942307692307692,0.14285714285714285,0.2571428571428571,0.5714285714285714,0.29157161712646484,0.615760087966919,6.344205379486084
all_data/dataset/test/image_29290.jpg,0.0,0.014492753623188406,0.057971014492753624,0.0,0.09090909090909091,0.36363636363636365,0.28929710388183594,0.6475293636322021,2.0511116981506348
all_data/dataset/test/image_57680.jpg,0.0392156862745098,0.0392156862745098,0.19607843137254902,0.25,0.25,0.5,0.27704405784606934,0.5811033248901367,2.1061713695526123
all_data/dataset/test/image_77800.jpg,0.04054054054054054,0.033783783783783786,0.0472972972972973,0.14285714285714285,0.09523809523809523,0.23809523809523808,0.27759838104248047,0.603729248046875,3.834278106689453
all_data/dataset/test/image_67313.jpg,0.0,0.0,0.005291005291005291,0.0,0.0,0.03571428571428571,0.2882542610168457,0.5757606029510498,3.602607250213623
all_data/dataset/test/image_03824.jpg,0.0,0.0,0.7096774193548387,0.0,0.0,0.6666666666666666,0.28165602684020996,0.5742330551147461,2.644728899002075
all_data/dataset/test/image_57472.jpg,0.021739130434782608,0.0,0.06521739130434782,0.14285714285714285,0.0,0.42857142857142855,0.2997777462005615,0.6707468032836914,1.733992099761963
all_data/dataset/test/image_40821.jpg,0.0,0.0,0.024390243902439025,0.0,0.0,0.16666666666666666,0.2930126190185547,0.5838255882263184,1.851233720779419
